Job ID,Client ID,Client Email,Client First Name,Client Last Name,Cleaner ID,Cleaner Email,Cleaner First Name,Cleaner Last Name,Property ID,Property Type,Property Size (sqft),Latitude,Longitude,Address,City,Scheduled Date,Start Time,End Time,Client Budget,Services Description,Winning Bid Amount,Bid Estimated Duration (hrs),Total Bids Received,Job Status,Review Overall Rating,Review Comment,Job Created At,Job Completed At
4451,1473,client_153@synthetic.test,Client153,Test,1179,cleaner_59@synthetic.test,Cleaner59,TestBudget,430,apartment,480,38.09713398,23.65121649,"138 Synthetic St, Athens",Athens,2025-01-29,16:00,,150.0,Deep cleaning required for apartment in Athens,15.0,4.0,5,completed,7,"Quality work, would use again.",2025-11-08 17:27:56,2025-11-08 17:27:56
4452,1581,client_261@synthetic.test,Client261,Test,1160,cleaner_40@synthetic.test,Cleaner40,TestPremium,572,house,1904,37.87472138,23.79344636,"162 Synthetic St, Athens",Athens,2025-08-22,14:00,,173.0,Regular cleaning service needed for 1904sqft space,355.0,5.0,3,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:56,2025-11-08 17:27:56
4454,1431,client_111@synthetic.test,Client111,Test,1202,cleaner_82@synthetic.test,Cleaner82,TestPremium,374,office,2677,38.11527316,23.70228596,"95 Synthetic St, Athens",Athens,2025-01-09,12:00,,166.0,Regular cleaning service needed for 2677sqft space,460.0,7.0,7,completed,10,Excellent service! Very thorough and professional.,2025-11-08 17:27:56,2025-11-08 17:27:56
4455,1382,client_62@synthetic.test,Client62,Test,1145,cleaner_25@synthetic.test,Cleaner25,TestBudget,307,office,4587,37.91452274,23.86163543,"175 Synthetic St, Athens",Athens,2025-07-31,12:00,,70.0,Regular cleaning service needed for 4587sqft space,330.0,5.0,6,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:56,2025-11-08 17:27:56
4456,1493,client_173@synthetic.test,Client173,Test,1221,cleaner_101@synthetic.test,Cleaner101,TestPremium,455,apartment,824,37.83427428,23.58469604,"161 Synthetic St, Athens",Athens,2024-12-01,09:00,,134.0,Deep cleaning required for apartment in Athens,85.0,4.0,8,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:56,2025-11-08 17:27:56
4457,1808,client_488@synthetic.test,Client488,Test,1233,cleaner_113@synthetic.test,Cleaner113,TestBudget,882,house,1317,38.07067634,23.67580418,"14 Synthetic St, Athens",Athens,2025-05-07,13:00,,110.0,Deep cleaning required for house in Athens,45.0,6.0,5,completed,7,"Quality work, would use again.",2025-11-08 17:27:56,2025-11-08 17:27:56
4458,1411,client_91@synthetic.test,Client91,Test,1220,cleaner_100@synthetic.test,Cleaner100,TestBudget,348,apartment,977,37.84868962,23.73799123,"48 Synthetic St, Athens",Athens,2025-11-08,13:00,,74.0,Deep cleaning required for apartment in Athens,40.0,4.0,7,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:56,2025-11-08 17:27:56
4460,1735,client_415@synthetic.test,Client415,Test,1214,cleaner_94@synthetic.test,Cleaner94,TestBudget,780,office,3454,37.88517854,23.65730469,"184 Synthetic St, Athens",Athens,2025-08-06,09:00,,47.0,Need thorough cleaning of 3454sqft office,270.0,6.0,5,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:56,2025-11-08 17:27:56
4461,1599,client_279@synthetic.test,Client279,Test,1305,cleaner_185@synthetic.test,Cleaner185,TestAverage,596,office,1581,38.11943143,23.58430708,"107 Synthetic St, Athens",Athens,2025-01-06,11:00,,47.0,Deep cleaning required for office in Athens,185.0,8.0,3,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:56,2025-11-08 17:27:56
4462,1483,client_163@synthetic.test,Client163,Test,1210,cleaner_90@synthetic.test,Cleaner90,TestPremium,444,office,2200,38.01383063,23.65091395,"141 Synthetic St, Athens",Athens,2025-07-18,08:00,,103.0,Need thorough cleaning of 2200sqft office,395.0,8.0,6,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:56,2025-11-08 17:27:56
4463,1419,client_99@synthetic.test,Client99,Test,1179,cleaner_59@synthetic.test,Cleaner59,TestBudget,360,house,2186,38.0650391,23.65211668,"128 Synthetic St, Athens",Athens,2024-11-11,08:00,,160.0,Need thorough cleaning of 2186sqft house,145.0,6.0,8,completed,7,"Quality work, would use again.",2025-11-08 17:27:56,2025-11-08 17:27:56
4464,1720,client_400@synthetic.test,Client400,Test,1201,cleaner_81@synthetic.test,Cleaner81,TestAverage,759,house,1424,37.87824969,23.70406377,"30 Synthetic St, Athens",Athens,2025-01-12,11:00,,111.0,Need thorough cleaning of 1424sqft house,75.0,6.0,3,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:56,2025-11-08 17:27:56
4465,1570,client_250@synthetic.test,Client250,Test,1297,cleaner_177@synthetic.test,Cleaner177,TestAverage,558,house,1962,37.85801678,23.5796672,"23 Synthetic St, Athens",Athens,2024-12-16,14:00,,172.0,Need thorough cleaning of 1962sqft house,180.0,5.0,8,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:56,2025-11-08 17:27:57
4466,1600,client_280@synthetic.test,Client280,Test,1297,cleaner_177@synthetic.test,Cleaner177,TestAverage,598,apartment,1243,38.09533811,23.64719842,"134 Synthetic St, Athens",Athens,2025-09-28,12:00,,61.0,Regular cleaning service needed for 1243sqft space,80.0,3.0,8,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4467,1398,client_78@synthetic.test,Client78,Test,1289,cleaner_169@synthetic.test,Cleaner169,TestAverage,330,house,2933,38.06809221,23.85913095,"192 Synthetic St, Athens",Athens,2025-01-05,15:00,,52.0,Regular cleaning service needed for 2933sqft space,360.0,8.0,3,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4468,1493,client_173@synthetic.test,Client173,Test,1259,cleaner_139@synthetic.test,Cleaner139,TestBudget,455,apartment,824,37.83427428,23.58469604,"161 Synthetic St, Athens",Athens,2025-03-10,15:00,,39.0,Deep cleaning required for apartment in Athens,30.0,5.0,5,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4469,1505,client_185@synthetic.test,Client185,Test,1294,cleaner_174@synthetic.test,Cleaner174,TestBudget,471,office,1213,37.8685508,23.6707944,"12 Synthetic St, Athens",Athens,2025-01-14,13:00,,87.0,Deep cleaning required for office in Athens,45.0,5.0,3,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:57,2025-11-08 17:27:57
4471,1391,client_71@synthetic.test,Client71,Test,1268,cleaner_148@synthetic.test,Cleaner148,TestAverage,320,house,2737,37.89261896,23.81751124,"190 Synthetic St, Athens",Athens,2025-07-23,15:00,,85.0,Regular cleaning service needed for 2737sqft space,255.0,5.0,5,completed,7,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4472,1423,client_103@synthetic.test,Client103,Test,1296,cleaner_176@synthetic.test,Cleaner176,TestExperienced,366,apartment,1329,37.96861526,23.82332557,"139 Synthetic St, Athens",Athens,2025-04-11,13:00,,179.0,Regular cleaning service needed for 1329sqft space,90.0,5.0,6,completed,7,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4473,1713,client_393@synthetic.test,Client393,Test,1226,cleaner_106@synthetic.test,Cleaner106,TestPremium,748,office,869,37.96211954,23.74806071,"142 Synthetic St, Athens",Athens,2025-09-25,13:00,,53.0,Deep cleaning required for office in Athens,110.0,4.0,5,completed,10,Excellent service! Very thorough and professional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4474,1441,client_121@synthetic.test,Client121,Test,1220,cleaner_100@synthetic.test,Cleaner100,TestBudget,386,office,3775,37.90875707,23.65437315,"77 Synthetic St, Athens",Athens,2025-02-22,16:00,,51.0,Deep cleaning required for office in Athens,225.0,8.0,5,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4475,1363,client_43@synthetic.test,Client43,Test,1285,cleaner_165@synthetic.test,Cleaner165,TestBudget,285,house,2297,38.02927278,23.65358982,"138 Synthetic St, Athens",Athens,2025-06-06,15:00,,109.0,Deep cleaning required for house in Athens,145.0,8.0,6,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:57,2025-11-08 17:27:57
4476,1456,client_136@synthetic.test,Client136,Test,1247,cleaner_127@synthetic.test,Cleaner127,TestAverage,405,office,2144,37.99183973,23.6541369,"16 Synthetic St, Athens",Athens,2025-09-19,13:00,,30.0,Need thorough cleaning of 2144sqft office,175.0,6.0,4,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4478,1510,client_190@synthetic.test,Client190,Test,1244,cleaner_124@synthetic.test,Cleaner124,TestPremium,476,house,1802,37.87626705,23.78880611,"73 Synthetic St, Athens",Athens,2025-05-28,15:00,,53.0,Need thorough cleaning of 1802sqft house,300.0,5.0,8,completed,10,Excellent service! Very thorough and professional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4479,1813,client_493@synthetic.test,Client493,Test,1224,cleaner_104@synthetic.test,Cleaner104,TestExperienced,890,house,2571,37.98747863,23.67841219,"116 Synthetic St, Athens",Athens,2025-02-23,14:00,,138.0,Regular cleaning service needed for 2571sqft space,365.0,8.0,5,completed,8,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4480,1381,client_61@synthetic.test,Client61,Test,1235,cleaner_115@synthetic.test,Cleaner115,TestAverage,306,house,2248,37.85660865,23.85691887,"122 Synthetic St, Athens",Athens,2025-05-30,08:00,,75.0,Deep cleaning required for house in Athens,225.0,8.0,8,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4481,1482,client_162@synthetic.test,Client162,Test,1193,cleaner_73@synthetic.test,Cleaner73,TestExperienced,443,house,2479,37.90516351,23.7541587,"122 Synthetic St, Athens",Athens,2025-09-18,12:00,,130.0,Regular cleaning service needed for 2479sqft space,365.0,5.0,4,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:57,2025-11-08 17:27:57
4482,1417,client_97@synthetic.test,Client97,Test,1226,cleaner_106@synthetic.test,Cleaner106,TestPremium,356,office,2127,37.99007788,23.65349382,"164 Synthetic St, Athens",Athens,2025-08-13,12:00,,92.0,Regular cleaning service needed for 2127sqft space,495.0,7.0,3,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4483,1728,client_408@synthetic.test,Client408,Test,1171,cleaner_51@synthetic.test,Cleaner51,TestBudget,770,apartment,1021,37.88069423,23.72515572,"107 Synthetic St, Athens",Athens,2025-07-09,10:00,,58.0,Deep cleaning required for apartment in Athens,30.0,6.0,3,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:57,2025-11-08 17:27:57
4484,1711,client_391@synthetic.test,Client391,Test,1316,cleaner_196@synthetic.test,Cleaner196,TestBudget,745,house,1435,37.86168424,23.73150244,"119 Synthetic St, Athens",Athens,2025-06-12,13:00,,190.0,Deep cleaning required for house in Athens,50.0,3.0,7,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4485,1554,client_234@synthetic.test,Client234,Test,1255,cleaner_135@synthetic.test,Cleaner135,TestBudget,538,office,1741,37.83406029,23.58885069,"100 Synthetic St, Athens",Athens,2025-08-30,12:00,,161.0,Regular cleaning service needed for 1741sqft space,120.0,6.0,8,completed,5,Got the job done but not exceptional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4486,1402,client_82@synthetic.test,Client82,Test,1294,cleaner_174@synthetic.test,Cleaner174,TestBudget,337,house,2622,38.09307234,23.71765804,"139 Synthetic St, Athens",Athens,2025-01-20,15:00,,170.0,Deep cleaning required for house in Athens,130.0,7.0,3,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:57,2025-11-08 17:27:57
4487,1718,client_398@synthetic.test,Client398,Test,1192,cleaner_72@synthetic.test,Cleaner72,TestExperienced,757,apartment,454,37.83796278,23.61107375,"5 Synthetic St, Athens",Athens,2025-04-20,11:00,,143.0,Deep cleaning required for apartment in Athens,25.0,2.0,3,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4488,1524,client_204@synthetic.test,Client204,Test,1308,cleaner_188@synthetic.test,Cleaner188,TestExperienced,495,office,4061,38.09702761,23.6674206,"174 Synthetic St, Athens",Athens,2025-09-22,12:00,,178.0,Regular cleaning service needed for 4061sqft space,525.0,6.0,8,completed,8,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4489,1782,client_462@synthetic.test,Client462,Test,1223,cleaner_103@synthetic.test,Cleaner103,TestExperienced,840,office,2068,37.8397345,23.66184035,"182 Synthetic St, Athens",Athens,2025-04-05,09:00,,200.0,Regular cleaning service needed for 2068sqft space,285.0,6.0,7,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:57,2025-11-08 17:27:57
4490,1653,client_333@synthetic.test,Client333,Test,1258,cleaner_138@synthetic.test,Cleaner138,TestExperienced,670,house,1965,37.98220734,23.86876123,"158 Synthetic St, Athens",Athens,2025-05-19,15:00,,171.0,Need thorough cleaning of 1965sqft house,225.0,7.0,5,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4491,1594,client_274@synthetic.test,Client274,Test,1120,cleaner_0@synthetic.test,Cleaner0,TestAverage,589,apartment,1379,37.87532174,23.6779789,"139 Synthetic St, Athens",Athens,2025-10-19,09:00,,156.0,Deep cleaning required for apartment in Athens,75.0,5.0,5,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4492,1635,client_315@synthetic.test,Client315,Test,1316,cleaner_196@synthetic.test,Cleaner196,TestBudget,645,office,1059,38.06804064,23.76138693,"130 Synthetic St, Athens",Athens,2025-05-23,10:00,,58.0,Regular cleaning service needed for 1059sqft space,40.0,4.0,7,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4493,1560,client_240@synthetic.test,Client240,Test,1293,cleaner_173@synthetic.test,Cleaner173,TestAverage,545,house,1373,37.97975106,23.84306425,"113 Synthetic St, Athens",Athens,2025-06-08,12:00,,43.0,Need thorough cleaning of 1373sqft house,60.0,6.0,5,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:57,2025-11-08 17:27:57
4494,1818,client_498@synthetic.test,Client498,Test,1160,cleaner_40@synthetic.test,Cleaner40,TestPremium,898,apartment,1456,37.90187789,23.80224112,"122 Synthetic St, Athens",Athens,2025-04-26,10:00,,149.0,Regular cleaning service needed for 1456sqft space,180.0,6.0,3,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4495,1388,client_68@synthetic.test,Client68,Test,1241,cleaner_121@synthetic.test,Cleaner121,TestExperienced,316,office,2706,38.09235261,23.63364573,"68 Synthetic St, Athens",Athens,2024-11-11,12:00,,48.0,Regular cleaning service needed for 2706sqft space,345.0,8.0,6,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4497,1656,client_336@synthetic.test,Client336,Test,1199,cleaner_79@synthetic.test,Cleaner79,TestExperienced,674,apartment,1067,38.09448199,23.61184139,"44 Synthetic St, Athens",Athens,2025-03-25,16:00,,127.0,Need thorough cleaning of 1067sqft apartment,95.0,3.0,4,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:57,2025-11-08 17:27:57
4498,1386,client_66@synthetic.test,Client66,Test,1197,cleaner_77@synthetic.test,Cleaner77,TestAverage,313,house,2412,37.97729602,23.73973038,"129 Synthetic St, Athens",Athens,2024-12-14,11:00,,48.0,Deep cleaning required for house in Athens,260.0,7.0,3,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4499,1607,client_287@synthetic.test,Client287,Test,1307,cleaner_187@synthetic.test,Cleaner187,TestAverage,607,house,817,38.06435545,23.86183672,"82 Synthetic St, Athens",Athens,2025-07-23,11:00,,71.0,Regular cleaning service needed for 817sqft space,50.0,3.0,7,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4500,1595,client_275@synthetic.test,Client275,Test,1260,cleaner_140@synthetic.test,Cleaner140,TestAverage,591,house,1023,38.10317991,23.72856979,"109 Synthetic St, Athens",Athens,2025-08-10,11:00,,113.0,Regular cleaning service needed for 1023sqft space,60.0,3.0,4,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:57,2025-11-08 17:27:57
4501,1462,client_142@synthetic.test,Client142,Test,1233,cleaner_113@synthetic.test,Cleaner113,TestBudget,412,house,1947,38.10092063,23.82195759,"8 Synthetic St, Athens",Athens,2025-03-13,14:00,,196.0,Regular cleaning service needed for 1947sqft space,115.0,5.0,4,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4503,1484,client_164@synthetic.test,Client164,Test,1176,cleaner_56@synthetic.test,Cleaner56,TestPremium,445,apartment,1011,37.85031918,23.68220595,"38 Synthetic St, Athens",Athens,2025-02-07,16:00,,116.0,Regular cleaning service needed for 1011sqft space,130.0,4.0,7,completed,9,Excellent service! Very thorough and professional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4504,1778,client_458@synthetic.test,Client458,Test,1219,cleaner_99@synthetic.test,Cleaner99,TestAverage,834,office,2225,37.96961542,23.65127849,"83 Synthetic St, Athens",Athens,2025-05-18,13:00,,99.0,Need thorough cleaning of 2225sqft office,200.0,8.0,4,completed,8,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4505,1797,client_477@synthetic.test,Client477,Test,1172,cleaner_52@synthetic.test,Cleaner52,TestPremium,863,apartment,1038,37.90674574,23.81660768,"16 Synthetic St, Athens",Athens,2025-06-01,10:00,,167.0,Deep cleaning required for apartment in Athens,110.0,4.0,3,completed,10,Outstanding work. Will definitely hire again!,2025-11-08 17:27:57,2025-11-08 17:27:57
4506,1648,client_328@synthetic.test,Client328,Test,1180,cleaner_60@synthetic.test,Cleaner60,TestExperienced,663,office,4578,38.06407163,23.81531942,"52 Synthetic St, Athens",Athens,2025-09-27,16:00,,133.0,Need thorough cleaning of 4578sqft office,555.0,7.0,6,completed,9,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4508,1750,client_430@synthetic.test,Client430,Test,1302,cleaner_182@synthetic.test,Cleaner182,TestBudget,798,house,2312,38.10035279,23.72037592,"115 Synthetic St, Athens",Athens,2025-02-07,08:00,,94.0,Regular cleaning service needed for 2312sqft space,120.0,8.0,8,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4509,1760,client_440@synthetic.test,Client440,Test,1278,cleaner_158@synthetic.test,Cleaner158,TestAverage,811,house,1936,37.93549937,23.59124591,"172 Synthetic St, Athens",Athens,2025-11-06,15:00,,96.0,Need thorough cleaning of 1936sqft house,160.0,5.0,3,completed,7,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4510,1486,client_166@synthetic.test,Client166,Test,1318,cleaner_198@synthetic.test,Cleaner198,TestBudget,447,office,4230,38.04375405,23.74918478,"144 Synthetic St, Athens",Athens,2025-01-10,08:00,,158.0,Regular cleaning service needed for 4230sqft space,315.0,5.0,4,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:57,2025-11-08 17:27:57
4511,1351,client_31@synthetic.test,Client31,Test,1260,cleaner_140@synthetic.test,Cleaner140,TestAverage,271,office,1703,38.0115043,23.61791721,"132 Synthetic St, Athens",Athens,2025-06-28,11:00,,152.0,Deep cleaning required for office in Athens,110.0,6.0,6,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:57,2025-11-08 17:27:57
4512,1320,client_0@synthetic.test,Client0,Test,1313,cleaner_193@synthetic.test,Cleaner193,TestBudget,231,office,2601,38.09949805,23.69191178,"30 Synthetic St, Athens",Athens,2025-01-22,15:00,,197.0,Need thorough cleaning of 2601sqft office,190.0,6.0,4,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4513,1354,client_34@synthetic.test,Client34,Test,1132,cleaner_12@synthetic.test,Cleaner12,TestPremium,275,office,2666,38.07993595,23.63206525,"169 Synthetic St, Athens",Athens,2025-03-25,08:00,,185.0,Need thorough cleaning of 2666sqft office,490.0,8.0,5,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4514,1794,client_474@synthetic.test,Client474,Test,1180,cleaner_60@synthetic.test,Cleaner60,TestExperienced,859,house,2657,37.9037336,23.75737276,"169 Synthetic St, Athens",Athens,2025-05-06,11:00,,96.0,Need thorough cleaning of 2657sqft house,260.0,8.0,6,completed,8,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4515,1499,client_179@synthetic.test,Client179,Test,1274,cleaner_154@synthetic.test,Cleaner154,TestAverage,464,apartment,1197,37.93554573,23.69007223,"137 Synthetic St, Athens",Athens,2025-01-29,10:00,,95.0,Deep cleaning required for apartment in Athens,70.0,5.0,4,completed,6,Got the job done but not exceptional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4516,1466,client_146@synthetic.test,Client146,Test,1171,cleaner_51@synthetic.test,Cleaner51,TestBudget,418,office,1692,37.99368846,23.79333215,"48 Synthetic St, Athens",Athens,2025-03-15,15:00,,72.0,Need thorough cleaning of 1692sqft office,100.0,6.0,4,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4517,1577,client_257@synthetic.test,Client257,Test,1220,cleaner_100@synthetic.test,Cleaner100,TestBudget,567,office,1450,37.88656628,23.81314761,"125 Synthetic St, Athens",Athens,2025-08-12,14:00,,76.0,Need thorough cleaning of 1450sqft office,40.0,3.0,8,completed,5,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4518,1801,client_481@synthetic.test,Client481,Test,1191,cleaner_71@synthetic.test,Cleaner71,TestPremium,869,office,1829,38.12271947,23.76233094,"108 Synthetic St, Athens",Athens,2024-11-16,09:00,,48.0,Regular cleaning service needed for 1829sqft space,285.0,6.0,5,completed,9,Outstanding work. Will definitely hire again!,2025-11-08 17:27:57,2025-11-08 17:27:57
4519,1574,client_254@synthetic.test,Client254,Test,1220,cleaner_100@synthetic.test,Cleaner100,TestBudget,563,office,2764,37.98606223,23.7167648,"161 Synthetic St, Athens",Athens,2024-11-18,13:00,,155.0,Need thorough cleaning of 2764sqft office,195.0,7.0,7,completed,6,"Average cleaning, met basic expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4521,1753,client_433@synthetic.test,Client433,Test,1319,cleaner_199@synthetic.test,Cleaner199,TestPremium,801,apartment,1483,37.97922932,23.71481384,"181 Synthetic St, Athens",Athens,2025-10-16,15:00,,85.0,Need thorough cleaning of 1483sqft apartment,225.0,6.0,7,completed,10,Excellent service! Very thorough and professional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4522,1392,client_72@synthetic.test,Client72,Test,1172,cleaner_52@synthetic.test,Cleaner52,TestPremium,321,apartment,1493,37.9602562,23.61784151,"162 Synthetic St, Athens",Athens,2025-02-18,08:00,,95.0,Need thorough cleaning of 1493sqft apartment,165.0,5.0,3,completed,10,"Perfect cleaning, exceeded expectations.",2025-11-08 17:27:57,2025-11-08 17:27:57
4523,1521,client_201@synthetic.test,Client201,Test,1181,cleaner_61@synthetic.test,Cleaner61,TestBudget,490,office,4486,38.03468156,23.79931011,"183 Synthetic St, Athens",Athens,2024-11-11,08:00,,82.0,Regular cleaning service needed for 4486sqft space,285.0,7.0,3,completed,5,Acceptable service but room for improvement.,2025-11-08 17:27:57,2025-11-08 17:27:57
4524,1340,client_20@synthetic.test,Client20,Test,1230,cleaner_110@synthetic.test,Cleaner110,TestBudget,257,apartment,1366,38.10569107,23.7429782,"140 Synthetic St, Athens",Athens,2025-09-18,10:00,,162.0,Need thorough cleaning of 1366sqft apartment,45.0,5.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4525,1506,client_186@synthetic.test,Client186,Test,1281,cleaner_161@synthetic.test,Cleaner161,TestExperienced,472,apartment,446,37.86473085,23.80735406,"191 Synthetic St, Athens",Athens,2025-08-20,09:00,,96.0,Need thorough cleaning of 446sqft apartment,20.0,4.0,5,completed,8,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4526,1659,client_339@synthetic.test,Client339,Test,1196,cleaner_76@synthetic.test,Cleaner76,TestAverage,678,office,2152,37.93566183,23.76194836,"94 Synthetic St, Athens",Athens,2025-01-29,11:00,,56.0,Deep cleaning required for office in Athens,175.0,7.0,5,completed,8,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:57,2025-11-08 17:27:57
4527,1764,client_444@synthetic.test,Client444,Test,1318,cleaner_198@synthetic.test,Cleaner198,TestBudget,817,house,2499,38.0923923,23.58447897,"112 Synthetic St, Athens",Athens,2025-01-03,13:00,,88.0,Need thorough cleaning of 2499sqft house,190.0,6.0,3,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4528,1662,client_342@synthetic.test,Client342,Test,1154,cleaner_34@synthetic.test,Cleaner34,TestExperienced,681,house,1659,37.85398093,23.8178557,"122 Synthetic St, Athens",Athens,2025-01-07,14:00,,193.0,Deep cleaning required for house in Athens,175.0,5.0,7,completed,7,"Quality work, would use again.",2025-11-08 17:27:57,2025-11-08 17:27:57
4529,1372,client_52@synthetic.test,Client52,Test,1156,cleaner_36@synthetic.test,Cleaner36,TestBudget,295,office,795,37.98696436,23.78703492,"158 Synthetic St, Athens",Athens,2025-11-04,16:00,,91.0,Need thorough cleaning of 795sqft office,20.0,1.0,8,completed,7,"Good job overall, minor issues but satisfied.",2025-11-08 17:27:57,2025-11-08 17:27:57
4530,1671,client_351@synthetic.test,Client351,Test,1135,cleaner_15@synthetic.test,Cleaner15,TestAverage,692,apartment,571,38.12293607,23.72325259,"6 Synthetic St, Athens",Athens,2025-04-06,12:00,,104.0,Need thorough cleaning of 571sqft apartment,15.0,4.0,3,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4532,1620,client_300@synthetic.test,Client300,Test,1225,cleaner_105@synthetic.test,Cleaner105,TestPremium,627,house,2328,38.02219881,23.72031221,"178 Synthetic St, Athens",Athens,2025-04-27,08:00,,72.0,Regular cleaning service needed for 2328sqft space,290.0,6.0,5,completed,10,Excellent service! Very thorough and professional.,2025-11-08 17:27:57,2025-11-08 17:27:57
4533,1501,client_181@synthetic.test,Client181,Test,1246,cleaner_126@synthetic.test,Cleaner126,TestAverage,466,apartment,842,37.98291633,23.64879267,"116 Synthetic St, Athens",Athens,2024-12-12,15:00,,94.0,Regular cleaning service needed for 842sqft space,50.0,3.0,8,completed,7,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4534,1441,client_121@synthetic.test,Client121,Test,1257,cleaner_137@synthetic.test,Cleaner137,TestAverage,386,office,3775,37.90875707,23.65437315,"77 Synthetic St, Athens",Athens,2025-02-22,12:00,,157.0,Need thorough cleaning of 3775sqft office,370.0,7.0,7,completed,8,Professional and on time. Recommended.,2025-11-08 17:27:57,2025-11-08 17:27:57
4535,1451,client_131@synthetic.test,Client131,Test,1222,cleaner_102@synthetic.test,Cleaner102,TestBudget,398,house,899,37.94338029,23.63464692,"89 Synthetic St, Athens",Athens,2025-05-22,09:00,,148.0,Deep cleaning required for house in Athens,35.0,4.0,3,completed,6,Acceptable service but room for improvement.,2025-11-08 17:27:57,2025-11-08 17:27:57
